,code,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
68,-500,0.361553,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
69,500-1000,0.238667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
70,1000-1500,0.110778,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
71,1500-,0.289002,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
72,-500,0.586351,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
73,500-1000,0.215977,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
74,1000-1500,0.078392,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
75,1500-,0.11928,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
76,-500,0.586351,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
77,500-1000,0.215877,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
78,1000-1500,0.078492,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
79,1500-,0.11928,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
80,-500,0.586351,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
81,500-1000,0.215778,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
82,1000-1500,0.078591,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
83,1500-,0.11928,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
84,-500,0.3116,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
85,500-1000,0.309391,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
86,1000-1500,0.141971,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
87,1500-,0.237039,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
88,-500,0.310098,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
89,500-1000,0.313367,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
90,1000-1500,0.140207,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
91,1500-,0.236328,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
92,-500,0.310531,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
93,500-1000,0.310735,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
94,1000-1500,0.141605,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
95,1500-,0.237129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
96,-500,0.523718,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
97,500-1000,0.135943,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
98,1000-1500,0.072406,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
99,1500-,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
100,-500,0.523718,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
101,500-1000,0.135943,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
102,1000-1500,0.072406,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
103,1500-,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
0,-500,0.523718,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
1,500-1000,0.135943,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
2,1000-1500,0.072406,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
3,1500-,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
0,-500,0.4021,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
1,500-1000,0.2763,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
2,1000-1500,0.1257,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
3,1500-,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
4,-500,0.4021,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
5,500-1000,0.2763,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
6,1000-1500,0.1257,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
7,1500-,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
8,-500,0.4021,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
9,500-1000,0.2764,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
10,1000-1500,0.1256,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
11,1500-,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
12,-500,0.1962,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
13,500-1000,0.2308,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
14,1000-1500,0.1345,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
15,1500-,0.4385,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
16,-500,0.1963,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
17,500-1000,0.2307,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
18,1000-1500,0.1342,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
19,1500-,0.4388,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
20,-500,0.1964,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
21,500-1000,0.2314,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
22,1000-1500,0.1338,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
23,1500-,0.4384,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
24,-500,0.4963,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
25,500-1000,0.1836,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
26,1000-1500,0.0755,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
27,1500-,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
28,-500,0.4961,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
29,500-1000,0.1835,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
30,1000-1500,0.0758,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
31,1500-,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
32,-500,0.4964,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
33,500-1000,0.1837,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
34,1000-1500,0.0753,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
35,1500-,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
36,-500,0.348091,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
37,500-1000,0.24073,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
38,1000-1500,0.117875,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
39,1500-,0.293304,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
40,-500,0.348367,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
41,500-1000,0.2399,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
42,1000-1500,0.118152,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
43,1500-,0.293581,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
44,-500,0.348367,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
45,500-1000,0.240454,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
46,1000-1500,0.117875,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
47,1500-,0.293304,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
48,-500,0.672646,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
49,500-1000,0.186879,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
50,1000-1500,0.051667,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
51,1500-,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
52,-500,0.672646,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
53,500-1000,0.186879,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
54,1000-1500,0.051667,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
55,1500-,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
56,-500,0.672646,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
57,500-1000,0.186879,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
58,1000-1500,0.051667,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
59,1500-,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
60,-500,0.4577,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
61,500-1000,0.1752,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
62,1000-1500,0.1042,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
63,1500-,0.2629,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
64,-500,0.4569,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
65,500-1000,0.1762,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
66,1000-1500,0.1039,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
67,1500-,0.263,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
68,-500,0.4576,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
69,500-1000,0.1754,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
70,1000-1500,0.1042,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
71,1500-,0.2628,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
72,-500,0.836283,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
73,500-1000,0.06234,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
74,1000-1500,0.029794,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
75,1500-,0.071583,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
76,-500,0.836283,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
77,500-1000,0.062144,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
78,1000-1500,0.02999,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
79,1500-,0.071583,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
80,-500,0.836087,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
81,500-1000,0.062242,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
82,1000-1500,0.02999,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
83,1500-,0.071681,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
84,-500,0.265252,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
85,500-1000,0.312237,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
86,1000-1500,0.160677,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
87,1500-,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
88,-500,0.265165,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
89,500-1000,0.312325,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
90,1000-1500,0.160677,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
91,1500-,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
92,-500,0.265252,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
93,500-1000,0.312325,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
94,1000-1500,0.160589,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
95,1500-,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
96,-500,0.2172,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
97,500-1000,0.2246,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
98,1000-1500,0.1483,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
99,1500-,0.4099,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
100,-500,0.2175,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
101,500-1000,0.2248,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
102,1000-1500,0.1477,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
103,1500-,0.41,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
104,-500,0.2173,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
105,500-1000,0.2246,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
106,1000-1500,0.1482,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
107,1500-,0.4099,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
108,-500,0.523718,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
109,500-1000,0.135943,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
110,1000-1500,0.072406,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
111,1500-,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
112,-500,0.523718,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
113,500-1000,0.135943,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
114,1000-1500,0.072406,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
115,1500-,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
0,-500,0.523718,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
1,500-1000,0.135943,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
2,1000-1500,0.072406,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
3,1500-,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
0,-500,0.421084,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
1,500-1000,0.221123,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
2,1000-1500,0.095523,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
3,1500-,0.262271,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
4,-500,0.421084,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
5,500-1000,0.221613,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
6,1000-1500,0.095229,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
7,1500-,0.262075,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
8,-500,0.421084,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
9,500-1000,0.221613,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
10,1000-1500,0.095131,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
11,1500-,0.262173,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
12,-500,0.276936,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
13,500-1000,0.251001,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
14,1000-1500,0.120279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
15,1500-,0.351784,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
16,-500,0.276936,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
17,500-1000,0.251001,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
18,1000-1500,0.120279,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
19,1500-,0.351784,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
20,-500,0.277023,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
21,500-1000,0.251088,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
22,1000-1500,0.120017,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
23,1500-,0.351871,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
24,-500,0.836283,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
25,500-1000,0.06234,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
26,1000-1500,0.029794,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
27,1500-,0.071583,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
28,-500,0.836087,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
29,500-1000,0.062242,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
30,1000-1500,0.02999,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
31,1500-,0.071681,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
32,-500,0.836283,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
33,500-1000,0.062144,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
34,1000-1500,0.02999,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
35,1500-,0.071583,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
36,-500,0.128337,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
37,500-1000,0.277239,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
38,1000-1500,0.179355,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
39,1500-,0.415068,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
40,-500,0.128337,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
41,500-1000,0.277239,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
42,1000-1500,0.179355,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
43,1500-,0.415068,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
44,-500,0.128337,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
45,500-1000,0.277239,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
46,1000-1500,0.179553,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
47,1500-,0.41487,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
48,-500,0.345875,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
49,500-1000,0.284424,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
50,1000-1500,0.119527,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
51,1500-,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
52,-500,0.345776,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
53,500-1000,0.284523,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
54,1000-1500,0.119527,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
55,1500-,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
56,-500,0.345677,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
57,500-1000,0.284523,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
58,1000-1500,0.119627,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
59,1500-,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
60,-500,0.268608,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
61,500-1000,0.284304,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
62,1000-1500,0.143238,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
63,1500-,0.30385,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
64,-500,0.268509,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
65,500-1000,0.284699,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
66,1000-1500,0.14304,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
67,1500-,0.303751,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
68,-500,0.268509,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
69,500-1000,0.284699,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
70,1000-1500,0.14304,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
71,1500-,0.303751,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
72,-500,0.271784,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
73,500-1000,0.07734,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
74,1000-1500,0.055901,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
75,1500-,0.594975,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
76,-500,0.259995,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
77,500-1000,0.072872,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
78,1000-1500,0.052926,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
79,1500-,0.614207,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,-500,0.269496,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,500-1000,0.075869,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
2,1000-1500,0.055258,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
3,1500-,0.599376,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,-500,0.421084,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,500-1000,0.221613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,1000-1500,0.095131,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
3,1500-,0.262173,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
4,-500,0.421084,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
5,500-1000,0.221613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
6,1000-1500,0.095229,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
7,1500-,0.262075,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
8,-500,0.421084,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
9,500-1000,0.221123,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
10,1000-1500,0.095523,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
11,1500-,0.262271,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
12,-500,0.254486,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
13,500-1000,0.262643,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
14,1000-1500,0.177814,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
15,1500-,0.305057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
16,-500,0.254486,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
17,500-1000,0.262643,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
