,code,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
4,MALE,0.619706,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
5,FEMALE,0.380294,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
6,FEMALE,0.167308,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
7,MALE,0.832692,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
8,FEMALE,0.167308,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
9,MALE,0.832692,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
10,MALE,0.088387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
11,FEMALE,0.911613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
12,MALE,0.088387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
13,FEMALE,0.911613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
14,FEMALE,0.911613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
15,MALE,0.088387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
16,FEMALE,0.911517,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
17,MALE,0.088483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
18,MALE,0.088483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
19,FEMALE,0.911517,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
20,FEMALE,0.911376,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
21,MALE,0.088624,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
22,MALE,0.563985,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
23,FEMALE,0.436015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
24,MALE,0.563985,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
25,FEMALE,0.436015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
26,MALE,0.563985,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
27,FEMALE,0.436015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
28,FEMALE,0.629638,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
29,MALE,0.370362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
30,FEMALE,0.629638,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
31,MALE,0.370362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
32,FEMALE,0.629638,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
33,MALE,0.370362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
34,MALE,0.053137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
35,FEMALE,0.946863,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
36,MALE,0.053029,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
37,FEMALE,0.946971,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
38,FEMALE,0.946964,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
39,MALE,0.053036,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
40,MALE,0.608884,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
41,FEMALE,0.391116,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
42,MALE,0.608884,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
43,FEMALE,0.391116,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
44,MALE,0.608884,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
45,FEMALE,0.391116,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
46,MALE,0.060699,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
47,FEMALE,0.939301,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
48,FEMALE,0.939176,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
49,MALE,0.060824,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
50,MALE,0.060545,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
51,FEMALE,0.939455,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
52,MALE,0.846864,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
53,FEMALE,0.153136,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
54,MALE,0.85191,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
55,FEMALE,0.14809,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
56,MALE,0.864923,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
57,FEMALE,0.135077,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
58,FEMALE,0.462607,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
59,MALE,0.537393,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
60,FEMALE,0.462607,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
61,MALE,0.537393,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
62,MALE,0.537393,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
63,FEMALE,0.462607,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
64,FEMALE,0.643525,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
65,MALE,0.356475,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
66,MALE,0.356475,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
67,FEMALE,0.643525,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
68,MALE,0.356475,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
69,FEMALE,0.643525,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
70,MALE,0.177381,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
71,FEMALE,0.822619,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
72,MALE,0.177402,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
73,FEMALE,0.822598,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
74,MALE,0.061366,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
75,FEMALE,0.938634,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
76,MALE,0.061366,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
77,FEMALE,0.938634,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
78,MALE,0.061366,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
79,FEMALE,0.938634,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
80,MALE,0.43401,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
81,FEMALE,0.56599,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
82,FEMALE,0.56575,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
83,MALE,0.43425,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
84,MALE,0.43413,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
85,FEMALE,0.56587,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
86,MALE,0.31627,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
87,FEMALE,0.68373,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
88,FEMALE,0.683444,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
89,MALE,0.316556,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
90,MALE,0.316365,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
91,FEMALE,0.683635,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
92,MALE,0.884796,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
93,FEMALE,0.115204,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
94,MALE,0.884796,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
95,FEMALE,0.115204,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
96,FEMALE,0.115215,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
97,MALE,0.884785,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
98,MALE,0.559414,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
99,FEMALE,0.440586,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
100,MALE,0.559414,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
101,FEMALE,0.440586,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
102,FEMALE,0.440586,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
103,MALE,0.559414,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
104,MALE,0.057902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
105,FEMALE,0.942098,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
106,FEMALE,0.942098,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
107,MALE,0.057902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
108,FEMALE,0.942098,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
109,MALE,0.057902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
110,FEMALE,0.534601,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
111,MALE,0.465399,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
112,MALE,0.465681,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
113,FEMALE,0.534319,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
114,MALE,0.465623,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
115,FEMALE,0.534377,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
116,MALE,0.112776,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
117,FEMALE,0.887224,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
118,FEMALE,0.887224,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
119,MALE,0.112776,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
120,FEMALE,0.887224,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
121,MALE,0.112776,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
122,FEMALE,0.382789,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
123,MALE,0.617211,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
124,FEMALE,0.382789,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
125,MALE,0.617211,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
126,FEMALE,0.382789,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
127,MALE,0.617211,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
128,FEMALE,0.613155,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
129,MALE,0.386845,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
130,MALE,0.387151,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
131,FEMALE,0.612849,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
132,MALE,0.386998,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
133,FEMALE,0.613002,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
134,FEMALE,0.744426,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
135,MALE,0.255574,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
136,FEMALE,0.744426,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
137,MALE,0.255574,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
0,MALE,0.222189,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
1,FEMALE,0.777811,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
