,max,total,min,median,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
0,0.362,71540,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
1,0.5484,57232,0.362,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
2,0.6265,47690,0.5484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
3,0.6714,40876,0.6265,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
4,0.7027,35770,0.6714,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
5,0.726,31799,0.7027,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
6,0.7445,28616,0.726,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
7,0.7596,26014,0.7445,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
8,0.7725,23849,0.7596,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
9,0.7838,22016,0.7725,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
10,0.7942,20442,0.7838,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
11,0.804,19074,0.7942,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
12,0.8134,17885,0.804,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
13,0.8226,16829,0.8134,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
14,0.832,15899,0.8226,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
0,0.362,71540,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
1,0.5484,57232,0.362,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
2,0.6265,47690,0.5484,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
3,0.6714,40876,0.6265,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
4,0.7027,35770,0.6714,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
5,0.726,31799,0.7027,True,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
6,0.7445,28616,0.726,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
7,0.7596,26014,0.7445,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
8,0.7725,23849,0.7596,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
9,0.7838,22016,0.7725,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
10,0.7942,20442,0.7838,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
11,0.804,19074,0.7942,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
12,0.8134,17885,0.804,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
13,0.8226,16829,0.8134,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
14,0.832,15899,0.8226,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
0,0.3649,69926,,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
1,0.5488,55941,0.3649,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
2,0.6262,46614,0.5488,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
3,0.6711,39954,0.6262,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
4,0.7025,34963,0.6711,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
