,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
2,iykyk,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
3,bepositive,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
4,lexxbereal,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
5,begrateful,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
6,sojosvision,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
7,finalsweek,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
8,utahphotographer,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
9,ad,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
10,creativephotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
11,slc,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
12,igutah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
13,utah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
14,digitalcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
15,ootd,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
16,bereal,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
17,discover,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
18,contentcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
19,utahmodel,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
20,creativephoto,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
21,utahphotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1664431557
0,utahgram,0.078431,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
1,utahgirl,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
2,iykyk,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
3,bepositive,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
4,lexxbereal,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
5,begrateful,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
6,sojosvision,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
7,finalsweek,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
8,utahphotographer,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
9,ad,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
10,creativephotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
11,slc,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
12,igutah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
13,utah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
14,digitalcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
15,ootd,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
16,bereal,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
17,discover,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
18,contentcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
19,utahmodel,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
20,creativephoto,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
21,utahphotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
0,utahgram,0.078431,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
1,utahgirl,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
2,iykyk,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
3,bepositive,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
4,lexxbereal,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
5,begrateful,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
6,sojosvision,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
7,finalsweek,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
8,utahphotographer,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
9,ad,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
10,creativephotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
11,slc,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
12,igutah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
13,utah,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
14,digitalcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
15,ootd,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
16,bereal,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
17,discover,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
18,contentcreator,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
19,utahmodel,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
20,creativephoto,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
21,utahphotography,0.039216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
0,influencer,0.921687,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
1,thehautechristian,0.915663,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
2,influencers,0.885542,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
3,hautechristian,0.849398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
4,dallasblogger,0.813253,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
5,dallasinfluencer,0.795181,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
6,dallasbloggers,0.795181,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
7,lifestyleblogger,0.716867,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
8,styleblogger,0.710843,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
9,lifestyle,0.674699,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
10,styleinspiration,0.650602,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
11,fashion,0.638554,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
12,fashionblogger,0.63253,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
13,styleoftheday,0.566265,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
14,ladyboss,0.554217,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
15,fashionstyle,0.554217,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
16,fashionista,0.548193,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
17,style,0.487952,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
18,texasblogger,0.475904,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
19,dallasinfluencers,0.451807,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
20,houstonblogger,0.403614,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
21,houstoninfluencer,0.403614,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
22,influencerstyle,0.391566,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
23,styleinspo,0.391566,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
24,beauty,0.349398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
25,lifestyleinfluencer,0.349398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
26,ladybloss,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
27,fashionblog,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
28,beautybloggers,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
29,beautiful,0.319277,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
0,influencer,0.921687,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
1,thehautechristian,0.915663,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
2,influencers,0.885542,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
3,hautechristian,0.849398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
4,dallasblogger,0.813253,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
5,dallasinfluencer,0.795181,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
6,dallasbloggers,0.795181,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
7,lifestyleblogger,0.716867,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
8,styleblogger,0.710843,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
9,lifestyle,0.674699,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
10,styleinspiration,0.650602,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
11,fashion,0.638554,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
12,fashionblogger,0.63253,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
13,styleoftheday,0.566265,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
14,ladyboss,0.554217,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
15,fashionstyle,0.554217,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
16,fashionista,0.548193,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
17,style,0.487952,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
18,texasblogger,0.475904,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
19,dallasinfluencers,0.451807,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
20,houstonblogger,0.403614,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
21,houstoninfluencer,0.403614,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
22,influencerstyle,0.391566,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
23,styleinspo,0.391566,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
24,beauty,0.349398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
25,lifestyleinfluencer,0.349398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
26,ladybloss,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
27,fashionblog,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
28,beautybloggers,0.325301,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
29,beautiful,0.319277,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
0,thehautechristian,0.955975,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
1,influencer,0.924528,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
2,hautechristian,0.899371,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
3,influencers,0.886792,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
4,dallasinfluencer,0.880503,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
5,dallasbloggers,0.849057,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
6,dallasblogger,0.798742,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
7,lifestyleblogger,0.767296,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
8,lifestyle,0.754717,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
9,styleblogger,0.742138,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
10,styleinspiration,0.685535,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
11,fashion,0.666667,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
12,fashionblogger,0.654088,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
13,styleoftheday,0.610063,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
14,fashionstyle,0.578616,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
15,fashionista,0.578616,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
16,dallasinfluencers,0.509434,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
17,texasblogger,0.503145,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
18,style,0.503145,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
19,ladyboss,0.496855,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
20,houstonblogger,0.496855,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
21,houstoninfluencer,0.496855,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
22,lifestyleinfluencer,0.440252,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
23,ladybloss,0.396226,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
24,styleinspo,0.389937,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
25,fashionmodel,0.358491,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
26,influencerstyle,0.327044,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
27,sponsored,0.308176,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
28,fashionblog,0.301887,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
29,beauty,0.27673,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
0,disneystyle,0.661972,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
1,disneyparks,0.647887,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
2,wdwap,0.56338,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
3,disneyinfluencer,0.492958,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
4,disneyfashion,0.478873,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
5,waltdisneyworld,0.380282,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
6,disneyinsta,0.338028,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
7,wdw,0.267606,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
8,disneyigers,0.239437,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
9,wdwstyle,0.225352,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
10,magickingdom,0.211268,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
11,disneylifestyle,0.183099,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
12,epcot,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
13,visitorlando,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
14,disney_igers,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
15,animalkingdom,0.15493,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
16,disneyannualpassholder,0.15493,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
17,disneyblogger,0.140845,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
18,disneyootd,0.126761,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
19,disneyworld,0.112676,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
20,disneymovies,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
21,disneyyoutuber,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
22,hollywoodstudios,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
23,disney,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
24,disneycommunity,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
25,disneygram,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
26,starwars,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
27,mickeymouse,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
28,disneylifestylers,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
29,disneyfans,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
0,disneystyle,0.661972,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
1,disneyparks,0.647887,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
2,wdwap,0.56338,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
3,disneyinfluencer,0.492958,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
4,disneyfashion,0.478873,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
5,waltdisneyworld,0.380282,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
6,disneyinsta,0.338028,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
7,wdw,0.267606,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
8,disneyigers,0.239437,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
9,wdwstyle,0.225352,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
10,magickingdom,0.211268,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
11,disneylifestyle,0.183099,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
12,epcot,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
13,visitorlando,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
14,disney_igers,0.169014,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
15,animalkingdom,0.15493,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
16,disneyannualpassholder,0.15493,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
17,disneyblogger,0.140845,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
18,disneyootd,0.126761,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
19,disneyworld,0.112676,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
20,disneymovies,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
21,disneyyoutuber,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
22,hollywoodstudios,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
23,disney,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
24,disneycommunity,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
25,disneygram,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
26,starwars,0.084507,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
27,mickeymouse,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
28,disneylifestylers,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
29,disneyfans,0.070423,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
0,disneystyle,0.656716,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
1,disneyparks,0.626866,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
2,wdwap,0.597015,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
3,disneyinfluencer,0.492537,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
4,disneyfashion,0.462687,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
5,waltdisneyworld,0.402985,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
6,disneyinsta,0.358209,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
7,wdw,0.253731,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
8,disneyigers,0.253731,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
9,wdwstyle,0.238806,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
10,disneylifestyle,0.19403,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
11,epcot,0.179104,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
12,visitorlando,0.179104,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
13,disney_igers,0.179104,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
14,magickingdom,0.164179,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
15,animalkingdom,0.164179,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
16,disneyannualpassholder,0.164179,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
17,disneyootd,0.134328,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
18,disneyblogger,0.134328,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
19,disneyworld,0.119403,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
20,disneymovies,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
21,disneyyoutuber,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
22,hollywoodstudios,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
23,disney,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
24,disneycommunity,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
25,disneygram,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
26,starwars,0.089552,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
27,mickeymouse,0.074627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
28,disneylifestylers,0.074627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
