,code,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
6,MALE,0.046827,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
7,FEMALE,0.953173,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
8,MALE,0.044633,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
9,FEMALE,0.955367,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
10,MALE,0.04516,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
11,FEMALE,0.95484,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
12,MALE,0.088129,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
13,FEMALE,0.911871,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
14,FEMALE,0.911508,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
15,MALE,0.088492,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
16,MALE,0.089072,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
17,FEMALE,0.910928,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
18,MALE,0.526265,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
19,FEMALE,0.473735,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
20,FEMALE,0.486324,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
21,MALE,0.513676,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
22,MALE,0.527533,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
23,FEMALE,0.472467,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
24,MALE,0.959189,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1662645375
25,FEMALE,0.040811,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1662645375
26,MALE,0.958433,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1664431496
27,FEMALE,0.041567,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1664431496
28,MALE,0.959124,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1662974788
29,FEMALE,0.040876,2022-10-21 11:05:17.701729,Necklow,necklowco,gods2lit,1662974788
30,FEMALE,0.463151,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1662974754
31,MALE,0.536849,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1662974754
32,MALE,0.534525,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1662645746
33,FEMALE,0.465475,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1662645746
34,MALE,0.544757,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1664431725
35,FEMALE,0.455243,2022-10-21 11:05:17.701729,Necklow,necklowco,iamnancyjay,1664431725
36,FEMALE,0.821265,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1664431828
37,MALE,0.178735,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1664431828
38,FEMALE,0.824351,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1662974784
39,MALE,0.175649,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1662974784
40,FEMALE,0.8228,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1662645465
41,MALE,0.1772,2022-10-21 11:05:17.701729,Necklow,necklowco,lynnloheide,1662645465
42,MALE,0.456012,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
43,FEMALE,0.543988,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
44,MALE,0.456012,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
45,FEMALE,0.543988,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
46,MALE,0.456012,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
47,FEMALE,0.543988,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
48,MALE,0.409258,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
49,FEMALE,0.590742,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
50,MALE,0.410032,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
51,FEMALE,0.589968,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
52,MALE,0.404194,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
53,FEMALE,0.595806,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
54,FEMALE,0.469677,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1664431445
55,MALE,0.530323,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1664431445
56,MALE,0.533142,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1662974787
57,FEMALE,0.466858,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1662974787
58,FEMALE,0.46129,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1662645366
59,MALE,0.53871,2022-10-21 11:05:17.701729,Necklow,necklowco,gyda.bell,1662645366
60,MALE,0.406593,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1664431675
61,FEMALE,0.593407,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1664431675
62,FEMALE,0.593407,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1662975183
63,MALE,0.406593,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1662975183
64,FEMALE,0.593407,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1662645393
65,MALE,0.406593,2022-10-21 11:05:17.701729,Necklow,necklowco,big1500_,1662645393
66,MALE,0.107922,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
67,FEMALE,0.892078,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
68,MALE,0.106234,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
69,FEMALE,0.893766,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
70,MALE,0.109549,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
71,FEMALE,0.890451,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
72,MALE,0.525277,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
73,FEMALE,0.474723,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
74,MALE,0.521697,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
75,FEMALE,0.478303,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
76,MALE,0.52333,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
77,FEMALE,0.47667,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
78,MALE,0.046579,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
79,FEMALE,0.953421,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
80,FEMALE,0.95216,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
81,MALE,0.04784,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
82,MALE,0.04723,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
83,FEMALE,0.95277,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
84,MALE,0.330011,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
85,FEMALE,0.669989,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
86,FEMALE,0.671787,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
87,MALE,0.328213,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
88,FEMALE,0.667941,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
89,MALE,0.332059,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
90,MALE,0.148154,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
91,FEMALE,0.851846,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
92,FEMALE,0.852317,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
93,MALE,0.147683,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
94,FEMALE,0.848903,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
95,MALE,0.151097,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
96,FEMALE,0.470661,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
97,MALE,0.529339,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
98,FEMALE,0.473909,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
99,MALE,0.526091,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
100,MALE,0.527185,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
101,FEMALE,0.472815,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
102,MALE,0.149055,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
103,FEMALE,0.850945,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
104,MALE,0.149055,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
105,FEMALE,0.850945,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
106,FEMALE,0.850945,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
107,MALE,0.149055,2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
108,MALE,0.123455,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
109,FEMALE,0.876545,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
110,FEMALE,0.879177,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
111,MALE,0.120823,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
112,MALE,0.124954,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
113,FEMALE,0.875046,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
114,MALE,0.32761,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
115,FEMALE,0.67239,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
116,FEMALE,0.677307,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
117,MALE,0.322693,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
118,MALE,0.318654,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
119,FEMALE,0.681346,2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
120,FEMALE,0.943985,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
121,MALE,0.056015,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
122,FEMALE,0.942335,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
123,MALE,0.057665,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
124,MALE,0.053207,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
125,FEMALE,0.946793,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
126,MALE,0.062532,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
127,FEMALE,0.937468,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
128,MALE,0.065565,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
129,FEMALE,0.934435,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
130,MALE,0.065209,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
131,FEMALE,0.934791,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
132,FEMALE,0.397112,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
133,MALE,0.602888,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
134,MALE,0.602888,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
135,FEMALE,0.397112,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
136,MALE,0.602888,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
137,FEMALE,0.397112,2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
138,FEMALE,0.147493,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
139,MALE,0.852507,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
140,MALE,0.847597,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
141,FEMALE,0.152403,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
0,MALE,0.854307,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
1,FEMALE,0.145693,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
0,MALE,0.638995,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
1,FEMALE,0.361005,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
2,FEMALE,0.363338,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
3,MALE,0.636662,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
4,MALE,0.64632,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
5,FEMALE,0.35368,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
6,MALE,0.152599,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
7,FEMALE,0.847401,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
8,MALE,0.156464,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
9,FEMALE,0.843536,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
10,FEMALE,0.847512,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
11,MALE,0.152488,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
12,MALE,0.530289,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
13,FEMALE,0.469711,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662974867
14,MALE,0.531792,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1664432409
15,FEMALE,0.468208,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1664432409
16,MALE,0.518847,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
17,FEMALE,0.481153,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,meant2beaaa,1662646235
18,MALE,0.727336,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
19,FEMALE,0.272664,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662974773
20,FEMALE,0.273273,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
21,MALE,0.726727,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1664431769
22,MALE,0.734475,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
23,FEMALE,0.265525,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,dinofresh.official,1662645957
24,MALE,0.330011,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
25,FEMALE,0.669989,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
26,FEMALE,0.667941,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
27,MALE,0.332059,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
28,MALE,0.328213,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
29,FEMALE,0.671787,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
30,MALE,0.559529,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
31,FEMALE,0.440471,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
32,MALE,0.559512,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
33,FEMALE,0.440488,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
34,MALE,0.559449,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
35,FEMALE,0.440551,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
36,MALE,0.398491,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
37,FEMALE,0.601509,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662975113
38,MALE,0.398545,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
39,FEMALE,0.601455,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1662646047
40,MALE,0.398491,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
41,FEMALE,0.601509,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,callaqhill,1664431544
42,FEMALE,0.49853,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
43,MALE,0.50147,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662645971
44,MALE,0.50147,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
45,FEMALE,0.49853,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1664431709
46,MALE,0.50147,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
47,FEMALE,0.49853,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
48,FEMALE,0.432113,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
49,MALE,0.567887,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
50,MALE,0.567887,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
51,FEMALE,0.432113,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
52,MALE,0.567887,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
53,FEMALE,0.432113,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
54,FEMALE,0.788807,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
55,MALE,0.211193,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
56,MALE,0.212269,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
57,FEMALE,0.787731,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
58,MALE,0.218771,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
59,FEMALE,0.781229,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
60,MALE,0.658159,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
61,FEMALE,0.341841,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
62,MALE,0.658871,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
63,FEMALE,0.341129,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
64,FEMALE,0.335004,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
65,MALE,0.664996,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
66,MALE,0.37538,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
67,FEMALE,0.62462,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
68,MALE,0.379949,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
69,FEMALE,0.620051,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
70,MALE,0.372978,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
71,FEMALE,0.627022,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
72,MALE,0.246344,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
73,FEMALE,0.753656,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
74,FEMALE,0.753688,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
75,MALE,0.246312,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
76,FEMALE,0.753154,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
77,MALE,0.246846,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
78,MALE,0.483538,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
79,FEMALE,0.516462,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
80,FEMALE,0.522001,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
81,MALE,0.477999,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,FEMALE,0.52188,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,MALE,0.47812,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,MALE,0.64632,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,FEMALE,0.35368,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,MALE,0.636662,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
3,FEMALE,0.363338,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
4,MALE,0.638995,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
5,FEMALE,0.361005,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
6,MALE,0.530258,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
7,FEMALE,0.469742,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
8,MALE,0.532421,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
9,FEMALE,0.467579,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
10,MALE,0.531906,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
11,FEMALE,0.468094,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
12,FEMALE,0.471872,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
13,MALE,0.528128,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
14,FEMALE,0.473991,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
15,MALE,0.526009,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
16,MALE,0.164588,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
17,FEMALE,0.835412,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
18,MALE,0.172415,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
19,FEMALE,0.827585,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
20,FEMALE,0.828926,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
21,MALE,0.171074,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
22,FEMALE,0.944984,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
23,MALE,0.055016,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
24,MALE,0.055016,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
25,FEMALE,0.944984,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
26,FEMALE,0.944984,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
27,MALE,0.055016,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
28,MALE,0.615123,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
29,FEMALE,0.384877,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
30,MALE,0.617653,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
31,FEMALE,0.382347,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
32,MALE,0.61878,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
33,FEMALE,0.38122,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
34,FEMALE,0.468019,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
35,MALE,0.531981,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
36,FEMALE,0.461728,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
37,MALE,0.538272,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
