,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
17,colormetaijcosmetics,0.065789,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
18,josieelysia,0.059211,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
19,juviasplace,0.059211,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
20,onetaplove,0.052632,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
21,social_network_ig,0.052632,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
22,lysbeauty,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
23,oulacpariscosmetics,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
24,creativeangelsclub,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
25,josie_ely,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
26,pinkyrosecosmetics,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
27,rimmellondoncan,0.046053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
28,hudabeauty,0.039474,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
29,pacificabeauty,0.039474,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
0,ardellbeauty,0.264901,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
1,nyxcosmetics_canada,0.218543,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
2,elizabethmott,0.205298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
3,fentybeauty,0.178808,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
4,lysbeautyofficial,0.145695,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
5,acebeaute,0.13245,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
6,suvabeauty,0.119205,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
7,illuminaticosmetics,0.112583,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
8,deckofscarlet,0.10596,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
9,larucebeauty,0.099338,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
10,docolor_official,0.092715,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
11,sephoracanada,0.092715,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
12,essence_cosmetics,0.086093,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
13,ciatelondon,0.07947,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
14,rosepr,0.07947,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
15,essencemakeup,0.072848,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
16,sephora,0.066225,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
17,oulacpariscosmetics,0.059603,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
18,colormetaijcosmetics,0.059603,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
19,juviasplace,0.059603,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
20,lysbeauty,0.05298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
21,pacificabeauty,0.05298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
22,onetaplove,0.05298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
23,social_network_ig,0.05298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
24,rimmellondoncan,0.05298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
25,creativeangelsclub,0.046358,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
26,pinkyrosecosmetics,0.046358,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
27,hudabeauty,0.039735,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
28,thekatvond,0.039735,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
29,josie_ely,0.039735,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
0,ardellbeauty,0.286667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
1,nyxcosmetics_canada,0.253333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
2,elizabethmott,0.213333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
3,fentybeauty,0.18,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
4,lysbeautyofficial,0.146667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
5,acebeaute,0.133333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
6,larucebeauty,0.12,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
7,suvabeauty,0.12,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
8,deckofscarlet,0.106667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
9,illuminaticosmetics,0.106667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
10,docolor_official,0.1,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
11,essence_cosmetics,0.093333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
12,pacificabeauty,0.086667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
13,ciatelondon,0.08,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
14,sephoracanada,0.08,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
15,essencemakeup,0.073333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
16,rosepr,0.073333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
17,oulacpariscosmetics,0.066667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
18,sephora,0.066667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
19,juviasplace,0.06,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
20,lysbeauty,0.053333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
21,social_network_ig,0.053333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
22,creativeangelsclub,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
23,colormetaijcosmetics,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
24,onetaplove,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
25,pinkyrosecosmetics,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
26,focallurebeauty,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
27,rimmellondoncan,0.046667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
28,hudabeauty,0.04,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
29,boxycharm,0.04,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
0,motf_official,0.107438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
1,romwe,0.099174,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
2,shoplctv,0.049587,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
3,express,0.041322,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
4,romwe_fun,0.041322,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
5,nyandcompany,0.033058,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
6,fabletics,0.033058,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
7,ootdmagazine,0.033058,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
8,apexdropofficial,0.033058,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
9,tretookthese,0.033058,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
10,adoreme,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
11,livelyroot,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
12,hallmark,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
13,style,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
14,asos,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
15,gainful,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
16,ootdsubmit,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
17,influencehercollective,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
18,sheinofficial,0.024793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
0,motf_official,0.085938,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
1,romwe,0.085938,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
2,romwe_fun,0.0625,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
3,express,0.046875,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
4,nyandcompany,0.046875,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
5,shoplctv,0.046875,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
6,fabletics,0.039062,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
7,livelyroot,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
8,hallmark,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
9,apexdropofficial,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
10,tretookthese,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
11,chanelofficial,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
12,style,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
13,asos,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
14,gainful,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
15,ootdmagazine,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
16,influencehercollective,0.023438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
0,romwe,0.101695,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
1,motf_official,0.084746,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
2,shoplctv,0.067797,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
3,ootdmagazine,0.050847,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
4,style,0.042373,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
5,ootdsubmit,0.042373,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
6,express,0.042373,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
7,apexdropofficial,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
8,adoreme,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
9,nyandcompany,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
10,fabletics,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
11,gainful,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
12,sheinofficial,0.033898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
13,livelyroot,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
14,boxycharm,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
15,influencehercollective,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
16,minimalstreetstyle,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
17,tretookthese,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
18,donna_adi,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
19,hallmark,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
20,asos,0.025424,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
0,apexdropofficial,0.120968,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
1,itskareene,0.08871,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
2,weightlossdirect,0.064516,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
3,theregoesjonathan,0.048387,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
4,keterofficial,0.032258,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
5,lovevery,0.024194,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
6,tworoads_hatco,0.024194,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
0,apexdropofficial,0.091603,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
1,itskareene,0.076336,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
2,theregoesjonathan,0.061069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
3,weightlossdirect,0.061069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
4,keterofficial,0.030534,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
5,lovevery,0.030534,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
6,newairusa,0.022901,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
7,tworoads_hatco,0.022901,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
0,apexdropofficial,0.112,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
1,itskareene,0.088,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
2,weightlossdirect,0.064,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
3,theregoesjonathan,0.048,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
4,keterofficial,0.032,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
5,lovevery,0.032,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
6,tworoads_hatco,0.024,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
0,foodnetwork,0.333333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
1,feastonthese,0.302083,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
2,foodyfetish,0.291667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
3,cookingchannel,0.25,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
4,foodbeast,0.15625,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
5,amazonhome,0.145833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
6,bestfood_aroundtheworld,0.145833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
7,thrillist,0.104167,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
8,jackfrooteats,0.072917,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
9,hungryvids,0.072917,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
10,foodnetworkmag,0.052083,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
11,forkmeetsfood,0.041667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
12,foodandwine,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
13,mysmithsgrocery,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
14,ultenic__official,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
15,foodnetworkkitchen,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
16,mcdonalds,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
17,foodvideo,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
18,lasvegasfood,0.03125,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
19,pinkboxdoughnuts,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
20,9th_island_grill,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
21,buzzfeedtasty,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
22,lanetacocina,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
23,zulay_kitchen,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
24,crabnspicelakemeadlv,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
25,foodydoses,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
26,foodnetworkca,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
27,brightcellars,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
28,stacksandyolks,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
29,foody_videos,0.020833,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
0,foodnetwork,0.285714,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
1,feastonthese,0.247619,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
2,foodyfetish,0.238095,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
3,cookingchannel,0.209524,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
4,amazonhome,0.142857,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
5,foodbeast,0.133333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
6,bestfood_aroundtheworld,0.12381,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
7,thrillist,0.095238,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
8,jackfrooteats,0.066667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
9,hungryvids,0.066667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
10,foodnetworkmag,0.047619,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
11,forkmeetsfood,0.038095,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
12,lasvegasfood,0.038095,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
13,target,0.038095,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
14,foodandwine,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
15,mysmithsgrocery,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
16,ultenic__official,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
17,bottiglialv,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
18,gvrcasino,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
19,theforumshops,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
20,foodnetworkkitchen,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
21,havanagrill_lv,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
22,caesarspalace,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
23,mcdonalds,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
24,thejuiceboxlv,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
25,foodvideo,0.028571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
0,foodnetwork,0.306931,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
1,feastonthese,0.267327,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
2,foodyfetish,0.257426,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
3,cookingchannel,0.227723,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
4,amazonhome,0.148515,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
5,foodbeast,0.138614,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
6,bestfood_aroundtheworld,0.128713,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
7,thrillist,0.09901,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
8,jackfrooteats,0.069307,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
9,hungryvids,0.069307,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
10,foodnetworkmag,0.049505,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
11,forkmeetsfood,0.039604,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
12,lasvegasfood,0.039604,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
13,target,0.039604,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
14,foodandwine,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
15,mysmithsgrocery,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
16,ultenic__official,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
17,bottiglialv,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
18,gvrcasino,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
19,foodnetworkkitchen,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
20,havanagrill_lv,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
21,mcdonalds,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
22,thejuiceboxlv,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
23,foodvideo,0.029703,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
0,soundstoxicbutok,0.957672,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
1,wtf_feelingsss,0.021164,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
0,soundstoxicbutok,0.971591,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
1,wtf_feelingsss,0.022727,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
0,soundstoxicbutok,0.968421,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
1,wtf_feelingsss,0.021053,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
0,target,0.078261,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
1,mamagainsgroup,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
2,targetstyle,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
3,mutualmamas,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
4,oldnavy,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
5,shein_kids,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
6,snuggle_me_organic,0.069565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
7,brandrepcommunity,0.052174,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
8,gap,0.052174,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
9,themumclub_,0.043478,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
10,socialmumsociety,0.043478,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
11,gapkids,0.043478,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
12,ateliermother,0.034783,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
13,gerberchildrenswear,0.034783,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
14,mama_support_group,0.034783,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
15,sophielagirafe_officielle,0.026087,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
