,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
46,white,White / Caucasian,0.665694,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662974848
47,hispanic,Hispanic,0.162583,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662974848
48,white,White / Caucasian,0.7222,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662645504
49,hispanic,Hispanic,0.13988,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662645504
50,asian,Asian,0.090275,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662645504
51,african_american,African American,0.047645,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662645504
52,white,White / Caucasian,0.715227,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662974731
53,asian,Asian,0.087223,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662974731
54,african_american,African American,0.05981,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662974731
55,hispanic,Hispanic,0.137741,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1662974731
56,african_american,African American,0.040239,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1664431893
57,white,White / Caucasian,0.724296,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1664431893
58,asian,Asian,0.098082,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1664431893
59,hispanic,Hispanic,0.137383,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,berzinsky,1664431893
60,african_american,African American,0.060805,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1664431507
61,asian,Asian,0.098446,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1664431507
62,hispanic,Hispanic,0.096612,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1664431507
63,white,White / Caucasian,0.744137,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1664431507
64,white,White / Caucasian,0.741005,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662645374
65,hispanic,Hispanic,0.090159,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662645374
66,asian,Asian,0.093798,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662645374
67,african_american,African American,0.075038,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662645374
68,white,White / Caucasian,0.754439,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662975131
69,asian,Asian,0.09935,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662975131
70,african_american,African American,0.055884,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662975131
71,hispanic,Hispanic,0.090327,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,theregoesjonathan,1662975131
72,african_american,African American,0.290771,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662645344
73,white,White / Caucasian,0.504574,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662645344
74,asian,Asian,0.096924,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662645344
75,hispanic,Hispanic,0.107731,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662645344
76,asian,Asian,0.082855,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662974898
77,white,White / Caucasian,0.502841,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662974898
78,african_american,African American,0.308562,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662974898
79,hispanic,Hispanic,0.105742,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1662974898
80,white,White / Caucasian,0.52175,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1664431656
81,hispanic,Hispanic,0.102812,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1664431656
82,asian,Asian,0.085578,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1664431656
83,african_american,African American,0.289861,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,tylraustin,1664431656
84,asian,Asian,0.133852,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1664431890
85,african_american,African American,0.133852,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1664431890
86,white,White / Caucasian,0.669262,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1664431890
87,hispanic,Hispanic,0.063033,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1664431890
88,african_american,African American,0.165334,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662646041
89,white,White / Caucasian,0.716448,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662646041
90,asian,Asian,0.055111,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662646041
91,hispanic,Hispanic,0.063107,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662646041
92,asian,Asian,0.047994,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662974737
93,african_american,African American,0.047994,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662974737
94,white,White / Caucasian,0.839891,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662974737
95,hispanic,Hispanic,0.064122,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,pool_jet,1662974737
96,african_american,African American,0.608973,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662645430
97,white,White / Caucasian,0.221445,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662645430
98,asian,Asian,0.098859,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662645430
99,hispanic,Hispanic,0.070723,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662645430
0,asian,Asian,0.081289,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662975298
1,white,White / Caucasian,0.216772,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662975298
2,african_american,African American,0.63096,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662975298
3,hispanic,Hispanic,0.070979,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,firstnamejohnson,1662975298
0,white,White / Caucasian,0.836685,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662645754
1,african_american,African American,0.016514,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662645754
2,hispanic,Hispanic,0.04772,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662645754
3,asian,Asian,0.099081,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662645754
4,asian,Asian,0.106449,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662974781
5,white,White / Caucasian,0.829178,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662974781
6,african_american,African American,0.016808,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662974781
7,hispanic,Hispanic,0.047565,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1662974781
8,african_american,African American,0.016339,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1664431617
9,asian,Asian,0.103483,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1664431617
10,hispanic,Hispanic,0.046867,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1664431617
11,white,White / Caucasian,0.83331,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,happilyheatherj,1664431617
12,white,White / Caucasian,0.806615,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1664431479
13,hispanic,Hispanic,0.082127,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1664431479
14,asian,Asian,0.055629,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1664431479
15,african_american,African American,0.055629,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1664431479
16,asian,Asian,0.078263,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662975100
17,african_american,African American,0.052176,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662975100
18,white,White / Caucasian,0.782634,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662975100
19,hispanic,Hispanic,0.086927,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662975100
20,african_american,African American,0.046907,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662645645
21,hispanic,Hispanic,0.085313,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662645645
22,white,White / Caucasian,0.79742,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662645645
23,asian,Asian,0.070361,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,littlemrsspooner,1662645645
24,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662645610
25,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662645610
26,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662645610
27,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662645610
28,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662975339
29,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662975339
30,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662975339
31,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1662975339
32,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1664431640
33,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1664431640
34,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1664431640
35,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,the_vintage_bombshell,1664431640
36,white,White / Caucasian,0.7829,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
37,african_american,African American,0.111843,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
38,hispanic,Hispanic,0.049336,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
39,asian,Asian,0.055921,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662645417
40,asian,Asian,0.06314,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
41,white,White / Caucasian,0.820815,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
42,african_american,African American,0.06314,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
43,hispanic,Hispanic,0.052906,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1662974875
44,asian,Asian,0.067793,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
45,african_american,African American,0.101689,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
46,white,White / Caucasian,0.779619,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
47,hispanic,Hispanic,0.050898,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,josie_ely,1664431885
48,asian,Asian,0.190909,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
49,african_american,African American,0.095455,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
50,white,White / Caucasian,0.64697,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
51,hispanic,Hispanic,0.066667,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
52,white,White / Caucasian,0.646985,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
53,hispanic,Hispanic,0.066645,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
54,asian,Asian,0.190913,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
55,african_american,African American,0.095457,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
56,african_american,African American,0.095419,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
57,white,White / Caucasian,0.646731,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
58,asian,Asian,0.190839,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
59,hispanic,Hispanic,0.06701,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
60,white,White / Caucasian,0.741005,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
61,hispanic,Hispanic,0.090159,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
62,asian,Asian,0.093798,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
63,african_american,African American,0.075038,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
64,african_american,African American,0.060805,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
65,white,White / Caucasian,0.744137,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
66,asian,Asian,0.098446,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
67,hispanic,Hispanic,0.096612,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
68,asian,Asian,0.09935,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
69,african_american,African American,0.055884,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
70,white,White / Caucasian,0.754439,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
71,hispanic,Hispanic,0.090327,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
72,asian,Asian,0.110447,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
73,african_american,African American,0.25508,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
74,white,White / Caucasian,0.499641,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
75,hispanic,Hispanic,0.134831,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
76,white,White / Caucasian,0.437414,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
77,hispanic,Hispanic,0.134892,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
78,asian,Asian,0.136084,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
79,african_american,African American,0.29161,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
80,asian,Asian,0.112821,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
81,white,White / Caucasian,0.479489,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
82,african_american,African American,0.27265,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
83,hispanic,Hispanic,0.13504,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
84,african_american,African American,0.077693,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
85,asian,Asian,0.077693,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
86,hispanic,Hispanic,0.048257,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
87,white,White / Caucasian,0.796356,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
88,asian,Asian,0.130477,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
89,white,White / Caucasian,0.782864,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
90,african_american,African American,0.034038,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
91,hispanic,Hispanic,0.052621,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
92,white,White / Caucasian,0.73919,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
93,hispanic,Hispanic,0.055123,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
94,asian,Asian,0.128555,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
95,african_american,African American,0.077133,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
96,african_american,African American,0.253988,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
97,white,White / Caucasian,0.484886,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
98,asian,Asian,0.161629,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
99,hispanic,Hispanic,0.099497,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
100,white,White / Caucasian,0.484886,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
101,hispanic,Hispanic,0.099497,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
102,asian,Asian,0.161629,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
103,african_american,African American,0.253988,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
104,asian,Asian,0.161629,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
105,white,White / Caucasian,0.484886,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
106,african_american,African American,0.253988,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
107,hispanic,Hispanic,0.099497,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
108,white,White / Caucasian,0.748816,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
109,african_american,African American,0.028257,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
110,hispanic,Hispanic,0.13109,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
111,asian,Asian,0.091836,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
112,white,White / Caucasian,0.763105,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
113,asian,Asian,0.083942,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
114,african_american,African American,0.022893,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
115,hispanic,Hispanic,0.13006,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
116,white,White / Caucasian,0.758932,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
117,hispanic,Hispanic,0.135661,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
118,asian,Asian,0.091353,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
119,african_american,African American,0.014054,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
120,asian,Asian,0.097816,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
121,white,White / Caucasian,0.586894,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
122,african_american,African American,0.221372,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
123,hispanic,Hispanic,0.093918,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
124,asian,Asian,0.06238,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
125,african_american,African American,0.233247,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
126,white,White / Caucasian,0.610238,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
127,hispanic,Hispanic,0.094136,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
128,white,White / Caucasian,0.568368,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
129,african_american,African American,0.249601,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
130,hispanic,Hispanic,0.097828,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
131,asian,Asian,0.084203,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662645669
132,white,White / Caucasian,0.83832,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662646011
133,hispanic,Hispanic,0.055493,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662646011
134,asian,Asian,0.061477,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662646011
135,african_american,African American,0.04471,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662646011
136,asian,Asian,0.050057,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1664431822
137,african_american,African American,0.038933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1664431822
138,white,White / Caucasian,0.856528,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1664431822
139,hispanic,Hispanic,0.054482,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1664431822
140,white,White / Caucasian,0.86085,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662974840
141,asian,Asian,0.060701,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662974840
142,african_american,African American,0.022073,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662974840
143,hispanic,Hispanic,0.056376,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,kimberlie.kathleen,1662974840
144,asian,Asian,0.078115,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
145,african_american,African American,0.093738,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
146,white,White / Caucasian,0.656167,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
147,hispanic,Hispanic,0.171979,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
148,white,White / Caucasian,0.567212,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
149,asian,Asian,0.189071,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
150,african_american,African American,0.08103,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
151,hispanic,Hispanic,0.162687,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
152,white,White / Caucasian,0.61194,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
153,african_american,African American,0.066515,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
154,hispanic,Hispanic,0.161908,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
155,asian,Asian,0.159637,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
156,asian,Asian,0.091006,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
157,white,White / Caucasian,0.560405,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
158,african_american,African American,0.071847,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
159,hispanic,Hispanic,0.276743,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
160,african_american,African American,0.070601,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
161,white,White / Caucasian,0.55472,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
162,asian,Asian,0.090772,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
163,hispanic,Hispanic,0.283906,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
164,asian,Asian,0.131219,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
165,african_american,African American,0.05346,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
166,white,White / Caucasian,0.534598,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
167,hispanic,Hispanic,0.280723,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
168,asian,Asian,0.138067,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
169,white,White / Caucasian,0.582948,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
